content,fake,processed_text,stemmer,sentiment_score,emotions,emotion_2
 being taken down by twatter coronavirus contains hiv insertions stoking fears over artificially created bioweapon zero hedge ,1,"['taken', 'twatter', 'coronavirus', 'contains', 'hiv', 'insertions', 'stoking', 'fears', 'artificially', 'created', 'bioweapon', 'zero', 'hedge']","['taken', 'twatter', 'coronaviru', 'contain', 'hiv', 'insert', 'stoke', 'fear', 'artifici', 'creat', 'bioweapon', 'zero', 'hedg']",-0.4939,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",fear
 freezerohedge coronavirus contains hiv insertions stoking fears over artificially created bioweapon ,1,"['freezerohedge', 'coronavirus', 'contains', 'hiv', 'insertions', 'stoking', 'fears', 'artificially', 'created', 'bioweapon']","['freezerohedg', 'coronaviru', 'contain', 'hiv', 'insert', 'stoke', 'fear', 'artifici', 'creat', 'bioweapon']",-0.4939,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",fear
 should have another 5 million escape afterward who knows ccp is the best to restrict information in fact the coronavirus contains hiv insertions stoking fears over artificially created bioweapon zero hedge ,1,"['another', '5', 'million', 'escape', 'afterward', 'knows', 'ccp', 'best', 'restrict', 'information', 'fact', 'coronavirus', 'contains', 'hiv', 'insertions', 'stoking', 'fears', 'artificially', 'created', 'bioweapon', 'zero', 'hedge']","['anoth', '5', 'million', 'escap', 'afterward', 'know', 'ccp', 'best', 'restrict', 'inform', 'fact', 'coronaviru', 'contain', 'hiv', 'insert', 'stoke', 'fear', 'artifici', 'creat', 'bioweapon', 'zero', 'hedg']",-0.2387999999999999,"{'fear': 0.125, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.125, 'surprise': 0.0, 'positive': 0.25, 'negative': 0.25, 'sadness': 0.125, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 0.125}",neutral
intersting article about coronarivus coronavirus contains hiv insertions stoking fears over artificially created bioweapon zero hedge ,1,"['intersting', 'article', 'coronarivus', 'coronavirus', 'contains', 'hiv', 'insertions', 'stoking', 'fears', 'artificially', 'created', 'bioweapon', 'zero', 'hedge']","['interst', 'articl', 'coronarivu', 'coronaviru', 'contain', 'hiv', 'insert', 'stoke', 'fear', 'artifici', 'creat', 'bioweapon', 'zero', 'hedg']",-0.4939,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",fear
 a ojo pelao coronavirus contains hiv insertions stoking fears over artificially created bioweapon zero hedge ,1,"['ojo', 'pelao', 'coronavirus', 'contains', 'hiv', 'insertions', 'stoking', 'fears', 'artificially', 'created', 'bioweapon', 'zero', 'hedge']","['ojo', 'pelao', 'coronaviru', 'contain', 'hiv', 'insert', 'stoke', 'fear', 'artifici', 'creat', 'bioweapon', 'zero', 'hedg']",-0.4939,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",fear
 coronarovirus coronaoutbreak coronavirus contains hiv insertions stoking fears over artificially created bioweapon zero hedge ,1,"['coronarovirus', 'coronaoutbreak', 'coronavirus', 'contains', 'hiv', 'insertions', 'stoking', 'fears', 'artificially', 'created', 'bioweapon', 'zero', 'hedge']","['coronaroviru', 'coronaoutbreak', 'coronaviru', 'contain', 'hiv', 'insert', 'stoke', 'fear', 'artifici', 'creat', 'bioweapon', 'zero', 'hedg']",-0.4939,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",fear
zerohedge coronavirus contains hiv insertions stoking fears over artificially created bioweapon ,1,"['zerohedge', 'coronavirus', 'contains', 'hiv', 'insertions', 'stoking', 'fears', 'artificially', 'created', 'bioweapon']","['zerohedg', 'coronaviru', 'contain', 'hiv', 'insert', 'stoke', 'fear', 'artifici', 'creat', 'bioweapon']",-0.4939,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",fear
 comment coronavirus contains hiv insertions stoking fears over artificially created bioweapon ,1,"['comment', 'coronavirus', 'contains', 'hiv', 'insertions', 'stoking', 'fears', 'artificially', 'created', 'bioweapon']","['comment', 'coronaviru', 'contain', 'hiv', 'insert', 'stoke', 'fear', 'artifici', 'creat', 'bioweapon']",-0.4939,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
is it fact corona virus is bio weapon to be created by human share this content coronavirus contains hiv insertions stoking fears over artificially created bioweapon right now minnesota ,1,"['fact', 'corona', 'virus', 'bio', 'weapon', 'created', 'human', 'share', 'content', 'coronavirus', 'contains', 'hiv', 'insertions', 'stoking', 'fears', 'artificially', 'created', 'bioweapon', 'right', 'minnesota']","['fact', 'corona', 'viru', 'bio', 'weapon', 'creat', 'human', 'share', 'content', 'coronaviru', 'contain', 'hiv', 'insert', 'stoke', 'fear', 'artifici', 'creat', 'bioweapon', 'right', 'minnesota']",-0.4939,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.3333333333333333, 'surprise': 0.0, 'positive': 0.2222222222222222, 'negative': 0.1111111111111111, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.2222222222222222, 'anticipation': 0.1111111111111111}",neutral
 tlot news top story coronavirus contains hiv insertions stoking fears over artificially created bioweapon zero hedge see more ,1,"['tlot', 'news', 'top', 'story', 'coronavirus', 'contains', 'hiv', 'insertions', 'stoking', 'fears', 'artificially', 'created', 'bioweapon', 'zero', 'hedge', 'see']","['tlot', 'news', 'top', 'stori', 'coronaviru', 'contain', 'hiv', 'insert', 'stoke', 'fear', 'artifici', 'creat', 'bioweapon', 'zero', 'hedg', 'see']",-0.2915999999999999,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.3333333333333333, 'surprise': 0.0, 'positive': 0.3333333333333333, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 0.3333333333333333}",fear
 tweet ban coronavirus contains hiv insertions stoking fears over artificially created bioweapon zero hedge ,1,"['tweet', 'ban', 'coronavirus', 'contains', 'hiv', 'insertions', 'stoking', 'fears', 'artificially', 'created', 'bioweapon', 'zero', 'hedge']","['tweet', 'ban', 'coronaviru', 'contain', 'hiv', 'insert', 'stoke', 'fear', 'artifici', 'creat', 'bioweapon', 'zero', 'hedg']",-1.0513,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 1.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",fear
 olabilir mi b yle bi ey hocam coronavirus contains hiv insertions stoking fears over artificially created bioweapon ,1,"['olabilir', 'mi', 'b', 'yle', 'bi', 'ey', 'hocam', 'coronavirus', 'contains', 'hiv', 'insertions', 'stoking', 'fears', 'artificially', 'created', 'bioweapon']","['olabilir', 'mi', 'b', 'yle', 'bi', 'ey', 'hocam', 'coronaviru', 'contain', 'hiv', 'insert', 'stoke', 'fear', 'artifici', 'creat', 'bioweapon']",-0.4939,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",fear
it doesn t contain hiv but it has protein makeup of hiv it even responds to hiv medicine this c virus is different n stronger than any other c virus manmade coronavirus contains hiv insertions stoking fears over artificially created bioweapon ,1,"['contain', 'hiv', 'protein', 'makeup', 'hiv', 'even', 'responds', 'hiv', 'medicine', 'c', 'virus', 'different', 'n', 'stronger', 'c', 'virus', 'manmade', 'coronavirus', 'contains', 'hiv', 'insertions', 'stoking', 'fears', 'artificially', 'created', 'bioweapon']","['contain', 'hiv', 'protein', 'makeup', 'hiv', 'even', 'respond', 'hiv', 'medicin', 'c', 'viru', 'differ', 'n', 'stronger', 'c', 'viru', 'manmad', 'coronaviru', 'contain', 'hiv', 'insert', 'stoke', 'fear', 'artifici', 'creat', 'bioweapon']",-0.1121,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 1.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",fear
why twitter banned zerohedge what triggered the suspension was this controversial article last night in regards to the coronavirus coronavirus contains hiv insertions stoking fears over artificially created bioweapon ,1,"['twitter', 'banned', 'zerohedge', 'triggered', 'suspension', 'controversial', 'article', 'last', 'night', 'regards', 'coronavirus', 'coronavirus', 'contains', 'hiv', 'insertions', 'stoking', 'fears', 'artificially', 'created', 'bioweapon']","['twitter', 'ban', 'zerohedg', 'trigger', 'suspens', 'controversi', 'articl', 'last', 'night', 'regard', 'coronaviru', 'coronaviru', 'contain', 'hiv', 'insert', 'stoke', 'fear', 'artifici', 'creat', 'bioweapon']",-1.0513,"{'fear': 0.25, 'anger': 0.25, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.5, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
this can t be good coronavirus contains hiv insertions stoking fears over artificially created bioweapon ,1,"['good', 'coronavirus', 'contains', 'hiv', 'insertions', 'stoking', 'fears', 'artificially', 'created', 'bioweapon']","['good', 'coronaviru', 'contain', 'hiv', 'insert', 'stoke', 'fear', 'artifici', 'creat', 'bioweapon']",-0.0534999999999999,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.2, 'surprise': 0.2, 'positive': 0.2, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.2, 'anticipation': 0.2}",disapproval
man made why does corona virus have hiv rna strands coronavirus contains hiv insertions stoking fears over artificially created bioweapon zero hedge ,1,"['man', 'made', 'corona', 'virus', 'hiv', 'rna', 'strands', 'coronavirus', 'contains', 'hiv', 'insertions', 'stoking', 'fears', 'artificially', 'created', 'bioweapon', 'zero', 'hedge']","['man', 'made', 'corona', 'viru', 'hiv', 'rna', 'strand', 'coronaviru', 'contain', 'hiv', 'insert', 'stoke', 'fear', 'artifici', 'creat', 'bioweapon', 'zero', 'hedg']",-0.4939,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 1.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",fear
what if coronavirus contains hiv insertions stoking fears over artificially created bioweapon ,1,"['coronavirus', 'contains', 'hiv', 'insertions', 'stoking', 'fears', 'artificially', 'created', 'bioweapon']","['coronaviru', 'contain', 'hiv', 'insert', 'stoke', 'fear', 'artifici', 'creat', 'bioweapon']",-0.4939,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",curiosity
when are we going to have the discussion regarding biological weapons made by the chinese coronavirus contains hiv insertions stoking fears over artificially created bioweapon ,1,"['going', 'discussion', 'regarding', 'biological', 'weapons', 'made', 'chinese', 'coronavirus', 'contains', 'hiv', 'insertions', 'stoking', 'fears', 'artificially', 'created', 'bioweapon']","['go', 'discuss', 'regard', 'biolog', 'weapon', 'made', 'chines', 'coronaviru', 'contain', 'hiv', 'insert', 'stoke', 'fear', 'artifici', 'creat', 'bioweapon']",-0.7899,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 1.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",curiosity
watch coronavirus contains hiv insertions stoking fears over artificially created bioweapon on youtube ,1,"['watch', 'coronavirus', 'contains', 'hiv', 'insertions', 'stoking', 'fears', 'artificially', 'created', 'bioweapon', 'youtube']","['watch', 'coronaviru', 'contain', 'hiv', 'insert', 'stoke', 'fear', 'artifici', 'creat', 'bioweapon', 'youtub']",-0.4939,"{'fear': 0.5, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 0.5}",neutral
 zerohedge coronavirus contains hiv insertions stoking fears over artificially created bioweapon zero hedge ,1,"['zerohedge', 'coronavirus', 'contains', 'hiv', 'insertions', 'stoking', 'fears', 'artificially', 'created', 'bioweapon', 'zero', 'hedge']","['zerohedg', 'coronaviru', 'contain', 'hiv', 'insert', 'stoke', 'fear', 'artifici', 'creat', 'bioweapon', 'zero', 'hedg']",-0.4939,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",fear
 coronavirus biowarfare billgates agenda21 coronavirus contains hiv insertions stoking fears over artificially created bioweapon zero hedge ,1,"['coronavirus', 'biowarfare', 'billgates', 'agenda21', 'coronavirus', 'contains', 'hiv', 'insertions', 'stoking', 'fears', 'artificially', 'created', 'bioweapon', 'zero', 'hedge']","['coronaviru', 'biowarfar', 'billgat', 'agenda21', 'coronaviru', 'contain', 'hiv', 'insert', 'stoke', 'fear', 'artifici', 'creat', 'bioweapon', 'zero', 'hedg']",-0.4939,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
1 coronavirus contains hiv insertions stoking fears over artificially created bioweapon ,1,"['1', 'coronavirus', 'contains', 'hiv', 'insertions', 'stoking', 'fears', 'artificially', 'created', 'bioweapon']","['1', 'coronaviru', 'contain', 'hiv', 'insert', 'stoke', 'fear', 'artifici', 'creat', 'bioweapon']",-0.4939,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",fear
 duh coronavirus contains hiv insertions stoking fears over artificially created bioweapon zero hedge ,1,"['duh', 'coronavirus', 'contains', 'hiv', 'insertions', 'stoking', 'fears', 'artificially', 'created', 'bioweapon', 'zero', 'hedge']","['duh', 'coronaviru', 'contain', 'hiv', 'insert', 'stoke', 'fear', 'artifici', 'creat', 'bioweapon', 'zero', 'hedg']",-0.4939,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",fear
this is why china is using tritherapy on patients coronavirus contains hiv insertions stoking fears over artificially created bioweapon zero hedge ,1,"['china', 'using', 'tritherapy', 'patients', 'coronavirus', 'contains', 'hiv', 'insertions', 'stoking', 'fears', 'artificially', 'created', 'bioweapon', 'zero', 'hedge']","['china', 'use', 'tritherapi', 'patient', 'coronaviru', 'contain', 'hiv', 'insert', 'stoke', 'fear', 'artifici', 'creat', 'bioweapon', 'zero', 'hedg']",-0.4939,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",fear
 donosz e coronavirus contains hiv insertions stoking fears over artificially created bioweapon prawdy nie poznamy paskudztwo rozchodzi si po ca ym wiecie ,1,"['donosz', 'e', 'coronavirus', 'contains', 'hiv', 'insertions', 'stoking', 'fears', 'artificially', 'created', 'bioweapon', 'prawdy', 'nie', 'poznamy', 'paskudztwo', 'rozchodzi', 'si', 'po', 'ca', 'ym', 'wiecie']","['donosz', 'e', 'coronaviru', 'contain', 'hiv', 'insert', 'stoke', 'fear', 'artifici', 'creat', 'bioweapon', 'prawdi', 'nie', 'poznami', 'paskudztwo', 'rozchodzi', 'si', 'po', 'ca', 'ym', 'wieci']",-1.0513,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",fear
president trump s most withering attack on biden tonight joe biden and the democrats want to prosecute americans for going to church but not for burning a church they want to punish your thought but not violent crime ,1,"['president', 'trump', 'withering', 'attack', 'biden', 'tonight', 'joe', 'biden', 'democrats', 'want', 'prosecute', 'americans', 'going', 'church', 'burning', 'church', 'want', 'punish', 'thought', 'violent', 'crime']","['presid', 'trump', 'wither', 'attack', 'biden', 'tonight', 'joe', 'biden', 'democrat', 'want', 'prosecut', 'american', 'go', 'church', 'burn', 'church', 'want', 'punish', 'thought', 'violent', 'crime']",-1.9907,"{'fear': 0.14285714285714285, 'anger': 0.14285714285714285, 'anticip': 0.0, 'trust': 0.10714285714285714, 'surprise': 0.07142857142857142, 'positive': 0.10714285714285714, 'negative': 0.17857142857142858, 'sadness': 0.03571428571428571, 'disgust': 0.03571428571428571, 'joy': 0.07142857142857142, 'anticipation': 0.10714285714285714}",neutral
trump joe biden and the democrats want to prosecute americans for going to church but not for burning a church they believe you can riot vandalize and destroy but you cannot attend a peaceful pro america rally ,1,"['trump', 'joe', 'biden', 'democrats', 'want', 'prosecute', 'americans', 'going', 'church', 'burning', 'church', 'believe', 'riot', 'vandalize', 'destroy', 'cannot', 'attend', 'peaceful', 'pro', 'america', 'rally']","['trump', 'joe', 'biden', 'democrat', 'want', 'prosecut', 'american', 'go', 'church', 'burn', 'church', 'believ', 'riot', 'vandal', 'destroy', 'cannot', 'attend', 'peac', 'pro', 'america', 'ralli']",-1.0225,"{'fear': 0.09523809523809523, 'anger': 0.09523809523809523, 'anticip': 0.0, 'trust': 0.14285714285714285, 'surprise': 0.09523809523809523, 'positive': 0.14285714285714285, 'negative': 0.09523809523809523, 'sadness': 0.047619047619047616, 'disgust': 0.0, 'joy': 0.14285714285714285, 'anticipation': 0.14285714285714285}",neutral
 do you think that if we stopped testing right now we d have very few cases if any do you think dc mayor bowser wouldn t let the police get involved in protests outside the white house do you think twitter is stifling free speech ,1,"['think', 'stopped', 'testing', 'right', 'cases', 'think', 'dc', 'mayor', 'bowser', 'let', 'police', 'get', 'involved', 'protests', 'outside', 'white', 'house', 'think', 'twitter', 'stifling', 'free', 'speech']","['think', 'stop', 'test', 'right', 'case', 'think', 'dc', 'mayor', 'bowser', 'let', 'polic', 'get', 'involv', 'protest', 'outsid', 'white', 'hous', 'think', 'twitter', 'stifl', 'free', 'speech']",-0.0353999999999999,"{'fear': 0.1111111111111111, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.2222222222222222, 'surprise': 0.0, 'positive': 0.4444444444444444, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.1111111111111111, 'anticipation': 0.1111111111111111}",curiosity
 and you said nobody ever heard of juneteenth if we stopped testing right now we d have very few cases if any we ve tested more than every country combined 23 3 lies per day in 2020 ,1,"['said', 'nobody', 'ever', 'heard', 'juneteenth', 'stopped', 'testing', 'right', 'cases', 'tested', 'every', 'country', 'combined', '23', '3', 'lies', 'per', 'day', '2020']","['said', 'nobodi', 'ever', 'heard', 'juneteenth', 'stop', 'test', 'right', 'case', 'test', 'everi', 'countri', 'combin', '23', '3', 'lie', 'per', 'day', '2020']",-0.296,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
trump on coronavirus testing if we stopped testing right now we d have very few cases if any via youll b amazed how many couldn t pick up on what he meant bcus of never missing an opportunity 2call a billionaire crazy the joke is onthem ,1,"['trump', 'coronavirus', 'testing', 'stopped', 'testing', 'right', 'cases', 'via', 'youll', 'b', 'amazed', 'many', 'pick', 'meant', 'bcus', 'never', 'missing', 'opportunity', '2call', 'billionaire', 'crazy', 'joke', 'onthem']","['trump', 'coronaviru', 'test', 'stop', 'test', 'right', 'case', 'via', 'youll', 'b', 'amaz', 'mani', 'pick', 'meant', 'bcu', 'never', 'miss', 'opportun', '2call', 'billionair', 'crazi', 'joke', 'onthem']",-0.1531,"{'fear': 0.16666666666666666, 'anger': 0.08333333333333333, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.08333333333333333, 'positive': 0.16666666666666666, 'negative': 0.25, 'sadness': 0.16666666666666666, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 0.08333333333333333}",surprise
 we have it totally under control today i am instructing my administration to halt funding of the world health organization if we stopped testing right now we d have very few cases if any ,1,"['totally', 'control', 'today', 'instructing', 'administration', 'halt', 'funding', 'world', 'health', 'organization', 'stopped', 'testing', 'right', 'cases']","['total', 'control', 'today', 'instruct', 'administr', 'halt', 'fund', 'world', 'health', 'organ', 'stop', 'test', 'right', 'case']",-0.296,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.2, 'surprise': 0.2, 'positive': 0.2, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.2, 'anticipation': 0.2}",neutral
 there you go if we stopped testing right now we d have very few cases if any actually said by donald trump he s said it repeatedly as well ,1,"['go', 'stopped', 'testing', 'right', 'cases', 'actually', 'said', 'donald', 'trump', 'said', 'repeatedly', 'well']","['go', 'stop', 'test', 'right', 'case', 'actual', 'said', 'donald', 'trump', 'said', 'repeatedli', 'well']",-0.0227999999999999,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 1.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
1 trump said before he planned a rally on june 19 nobody had ever heard of juneteenth 2 said if we stopped testing right now we d have very few cases if any 3 says he s the one who gave the nickname mad dog to former defense secretary james mattis ,1,"['1', 'trump', 'said', 'planned', 'rally', 'june', '19', 'nobody', 'ever', 'heard', 'juneteenth', '2', 'said', 'stopped', 'testing', 'right', 'cases', '3', 'says', 'one', 'gave', 'nickname', 'mad', 'dog', 'former', 'defense', 'secretary', 'james', 'mattis']","['1', 'trump', 'said', 'plan', 'ralli', 'june', '19', 'nobodi', 'ever', 'heard', 'juneteenth', '2', 'said', 'stop', 'test', 'right', 'case', '3', 'say', 'one', 'gave', 'nicknam', 'mad', 'dog', 'former', 'defens', 'secretari', 'jame', 'matti']",-0.7899,"{'fear': 0.2, 'anger': 0.2, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.1, 'positive': 0.1, 'negative': 0.1, 'sadness': 0.1, 'disgust': 0.1, 'joy': 0.0, 'anticipation': 0.1}",neutral
 you said this if you don t test you don t have any cases trump said at a june 15 roundtable discussion at the white house if we stopped testing right now we d have very few cases if any ,1,"['said', 'test', 'cases', 'trump', 'said', 'june', '15', 'roundtable', 'discussion', 'white', 'house', 'stopped', 'testing', 'right', 'cases']","['said', 'test', 'case', 'trump', 'said', 'june', '15', 'roundtabl', 'discuss', 'white', 'hous', 'stop', 'test', 'right', 'case']",-0.296,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.3, 'surprise': 0.1, 'positive': 0.4, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.1, 'anticipation': 0.1}",neutral
 if you don t test you don t have any cases if we stopped testing right now we d have very few cases if any ,1,"['test', 'cases', 'stopped', 'testing', 'right', 'cases']","['test', 'case', 'stop', 'test', 'right', 'case']",-0.296,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.5, 'surprise': 0.0, 'positive': 0.5, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
 reaalamerican he stated that the soaring national count was simply the result of how much testing was being done now if you don t test you don t have any cases if we stopped testing right now we d have very few cases if any so he was not saying they should stop testing ,1,"['reaalamerican', 'stated', 'soaring', 'national', 'count', 'simply', 'result', 'much', 'testing', 'done', 'test', 'cases', 'stopped', 'testing', 'right', 'cases', 'saying', 'stop', 'testing']","['reaalamerican', 'state', 'soar', 'nation', 'count', 'simpli', 'result', 'much', 'test', 'done', 'test', 'case', 'stop', 'test', 'right', 'case', 'say', 'stop', 'test']",-0.592,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.42857142857142855, 'surprise': 0.0, 'positive': 0.42857142857142855, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 0.14285714285714285}",neutral
via fact checking s claim if we stopped testing right now we d have very few cases if any ,1,"['via', 'fact', 'checking', 'claim', 'stopped', 'testing', 'right', 'cases']","['via', 'fact', 'check', 'claim', 'stop', 'test', 'right', 'case']",-0.296,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 1.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
 or when he tells stupid lies like if we stopped testing right now we d have very few cases if any ,1,"['tells', 'stupid', 'lies', 'like', 'stopped', 'testing', 'right', 'cases']","['tell', 'stupid', 'lie', 'like', 'stop', 'test', 'right', 'case']",-0.4614999999999999,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 1.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",annoyance
 your message if we stopped testing right now we d have very few cases if any yeah way to get all sciencey and stuff shit gibbon ,1,"['message', 'stopped', 'testing', 'right', 'cases', 'yeah', 'way', 'get', 'sciencey', 'stuff', 'shit', 'gibbon']","['messag', 'stop', 'test', 'right', 'case', 'yeah', 'way', 'get', 'sciencey', 'stuff', 'shit', 'gibbon']",-0.5574,"{'fear': 0.0, 'anger': 0.3333333333333333, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.3333333333333333, 'sadness': 0.0, 'disgust': 0.3333333333333333, 'joy': 0.0}",annoyance
6 18 look if we didn t test all the cases that we re reporting you wouldn t know about any of those cases in many ways it makes us look bad 6 15 if we stopped testing right now we d have very few cases if any ,1,"['6', '18', 'look', 'test', 'cases', 'reporting', 'know', 'cases', 'many', 'ways', 'makes', 'us', 'look', 'bad', '6', '15', 'stopped', 'testing', 'right', 'cases']","['6', '18', 'look', 'test', 'case', 'report', 'know', 'case', 'mani', 'way', 'make', 'us', 'look', 'bad', '6', '15', 'stop', 'test', 'right', 'case']",-0.8383,"{'fear': 0.2, 'anger': 0.2, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.2, 'sadness': 0.2, 'disgust': 0.2, 'joy': 0.0}",disgust
