content,fake,processed_text,stemmer,sentiment_score,emotions,emotion_2
 www gold coast hospital staff roll in a wilson volleyball to keep tom hanks company in quarantine ,1,"['www', 'gold', 'coast', 'hospital', 'staff', 'roll', 'wilson', 'volleyball', 'keep', 'tom', 'hanks', 'company', 'quarantine']","['www', 'gold', 'coast', 'hospit', 'staff', 'roll', 'wilson', 'volleybal', 'keep', 'tom', 'hank', 'compani', 'quarantin']",0.0,"{'fear': 0.3333333333333333, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.16666666666666666, 'surprise': 0.0, 'positive': 0.3333333333333333, 'negative': 0.0, 'sadness': 0.16666666666666666, 'disgust': 0.0, 'joy': 0.0}",neutral
tom hanks dosta od ekipy szpitala wilsona eby nie czu si samotny gold coast hospital staff roll in a wilson volleyball to keep tom hanks company in quarantine ,1,"['tom', 'hanks', 'dosta', 'od', 'ekipy', 'szpitala', 'wilsona', 'eby', 'nie', 'czu', 'si', 'samotny', 'gold', 'coast', 'hospital', 'staff', 'roll', 'wilson', 'volleyball', 'keep', 'tom', 'hanks', 'company', 'quarantine']","['tom', 'hank', 'dosta', 'od', 'ekipi', 'szpitala', 'wilsona', 'ebi', 'nie', 'czu', 'si', 'samotni', 'gold', 'coast', 'hospit', 'staff', 'roll', 'wilson', 'volleybal', 'keep', 'tom', 'hank', 'compani', 'quarantin']",0.0,"{'fear': 0.3333333333333333, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.16666666666666666, 'surprise': 0.0, 'positive': 0.3333333333333333, 'negative': 0.0, 'sadness': 0.16666666666666666, 'disgust': 0.0, 'joy': 0.0}",neutral
photos of deserted nearly empty airports around the world show how coronavirus has decimated air travel wallst,1,"['photos', 'deserted', 'nearly', 'empty', 'airports', 'around', 'world', 'show', 'coronavirus', 'decimated', 'air', 'travel', 'wallst']","['photo', 'desert', 'nearli', 'empti', 'airport', 'around', 'world', 'show', 'coronaviru', 'decim', 'air', 'travel', 'wallst']",0.0,"{'fear': 0.16666666666666666, 'anger': 0.16666666666666666, 'anticip': 0.0, 'trust': 0.16666666666666666, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.16666666666666666, 'sadness': 0.16666666666666666, 'disgust': 0.16666666666666666, 'joy': 0.0}",realization
 photos of deserted nearly empty airports around the world show how coronavirus has decimated air travel l hteest ,1,"['photos', 'deserted', 'nearly', 'empty', 'airports', 'around', 'world', 'show', 'coronavirus', 'decimated', 'air', 'travel', 'l', 'hteest']","['photo', 'desert', 'nearli', 'empti', 'airport', 'around', 'world', 'show', 'coronaviru', 'decim', 'air', 'travel', 'l', 'hteest']",0.0,"{'fear': 0.16666666666666666, 'anger': 0.16666666666666666, 'anticip': 0.0, 'trust': 0.16666666666666666, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.16666666666666666, 'sadness': 0.16666666666666666, 'disgust': 0.16666666666666666, 'joy': 0.0}",realization
watching department of homeland security fiscal year 2021 budget request ,1,"['watching', 'department', 'homeland', 'security', 'fiscal', 'year', '2021', 'budget', 'request']","['watch', 'depart', 'homeland', 'secur', 'fiscal', 'year', '2021', 'budget', 'request']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 1.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
pope tests negative for coronavirus italy report says ,1,"['pope', 'tests', 'negative', 'coronavirus', 'italy', 'report', 'says']","['pope', 'test', 'neg', 'coronaviru', 'itali', 'report', 'say']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.3333333333333333, 'negative': 0.3333333333333333, 'sadness': 0.3333333333333333, 'disgust': 0.0, 'joy': 0.0}",neutral
 pope tests negative for coronavirus italy report says put rumors to test ,1,"['pope', 'tests', 'negative', 'coronavirus', 'italy', 'report', 'says', 'put', 'rumors', 'test']","['pope', 'test', 'neg', 'coronaviru', 'itali', 'report', 'say', 'put', 'rumor', 'test']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.3333333333333333, 'negative': 0.3333333333333333, 'sadness': 0.3333333333333333, 'disgust': 0.0, 'joy': 0.0}",neutral
am i the only one that s a little bummed out about this pope tests negative for coronavirus italy report says ,1,"['one', 'little', 'bummed', 'pope', 'tests', 'negative', 'coronavirus', 'italy', 'report', 'says']","['one', 'littl', 'bum', 'pope', 'test', 'neg', 'coronaviru', 'itali', 'report', 'say']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.3333333333333333, 'negative': 0.3333333333333333, 'sadness': 0.3333333333333333, 'disgust': 0.0, 'joy': 0.0}",nervousness
 coronavirusupdates pope tests negative for coronavirus italy report says article amp reuters coronaoutbreak covid 19 ,1,"['coronavirusupdates', 'pope', 'tests', 'negative', 'coronavirus', 'italy', 'report', 'says', 'article', 'amp', 'reuters', 'coronaoutbreak', 'covid', '19']","['coronavirusupd', 'pope', 'test', 'neg', 'coronaviru', 'itali', 'report', 'say', 'articl', 'amp', 'reuter', 'coronaoutbreak', 'covid', '19']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.3333333333333333, 'negative': 0.3333333333333333, 'sadness': 0.3333333333333333, 'disgust': 0.0, 'joy': 0.0}",neutral
 coppednews pope tests negative for coronavirus italy report says ,1,"['coppednews', 'pope', 'tests', 'negative', 'coronavirus', 'italy', 'report', 'says']","['coppednew', 'pope', 'test', 'neg', 'coronaviru', 'itali', 'report', 'say']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.3333333333333333, 'negative': 0.3333333333333333, 'sadness': 0.3333333333333333, 'disgust': 0.0, 'joy': 0.0}",neutral
 3 3 pope tests negative for coronavirus italy report says ,1,"['3', '3', 'pope', 'tests', 'negative', 'coronavirus', 'italy', 'report', 'says']","['3', '3', 'pope', 'test', 'neg', 'coronaviru', 'itali', 'report', 'say']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.3333333333333333, 'negative': 0.3333333333333333, 'sadness': 0.3333333333333333, 'disgust': 0.0, 'joy': 0.0}",neutral
 covid19 coronavirus pope tests negative for coronavirus italy report says ,1,"['covid19', 'coronavirus', 'pope', 'tests', 'negative', 'coronavirus', 'italy', 'report', 'says']","['covid19', 'coronaviru', 'pope', 'test', 'neg', 'coronaviru', 'itali', 'report', 'say']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.3333333333333333, 'negative': 0.3333333333333333, 'sadness': 0.3333333333333333, 'disgust': 0.0, 'joy': 0.0}",neutral
 worldnews pope tests negative for coronavirus italy report says ,1,"['worldnews', 'pope', 'tests', 'negative', 'coronavirus', 'italy', 'report', 'says']","['worldnew', 'pope', 'test', 'neg', 'coronaviru', 'itali', 'report', 'say']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.3333333333333333, 'negative': 0.3333333333333333, 'sadness': 0.3333333333333333, 'disgust': 0.0, 'joy': 0.0}",neutral
 breaking pope tests negative for coronavirus italy report says ,1,"['breaking', 'pope', 'tests', 'negative', 'coronavirus', 'italy', 'report', 'says']","['break', 'pope', 'test', 'neg', 'coronaviru', 'itali', 'report', 'say']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.3333333333333333, 'negative': 0.3333333333333333, 'sadness': 0.3333333333333333, 'disgust': 0.0, 'joy': 0.0}",neutral
 cdc says coronavirus rna found in princess cruise ship cabins up to 17 days after passengers left ,1,"['cdc', 'says', 'coronavirus', 'rna', 'found', 'princess', 'cruise', 'ship', 'cabins', '17', 'days', 'passengers', 'left']","['cdc', 'say', 'coronaviru', 'rna', 'found', 'princess', 'cruis', 'ship', 'cabin', '17', 'day', 'passeng', 'left']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.2, 'surprise': 0.0, 'positive': 0.4, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.2, 'anticipation': 0.2}",neutral
cdc says coronavirus rna found in princess cruise ship cabins up to 17 days after passengers left ,1,"['cdc', 'says', 'coronavirus', 'rna', 'found', 'princess', 'cruise', 'ship', 'cabins', '17', 'days', 'passengers', 'left']","['cdc', 'say', 'coronaviru', 'rna', 'found', 'princess', 'cruis', 'ship', 'cabin', '17', 'day', 'passeng', 'left']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.2, 'surprise': 0.0, 'positive': 0.4, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.2, 'anticipation': 0.2}",neutral
 sherry re outside persistence time i retraced some steps amp found this again cdc says coronavirus rna found in princess cruise ship cabins up to 17 days after passengers left ,1,"['sherry', 'outside', 'persistence', 'time', 'retraced', 'steps', 'amp', 'found', 'cdc', 'says', 'coronavirus', 'rna', 'found', 'princess', 'cruise', 'ship', 'cabins', '17', 'days', 'passengers', 'left']","['sherri', 'outsid', 'persist', 'time', 'retrac', 'step', 'amp', 'found', 'cdc', 'say', 'coronaviru', 'rna', 'found', 'princess', 'cruis', 'ship', 'cabin', '17', 'day', 'passeng', 'left']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.2, 'surprise': 0.0, 'positive': 0.4, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.2, 'anticipation': 0.2}",neutral
17 days no way that s unheard of someone tell me they miscalculated carnival japan california cdc says coronavirus rna found in princess cruise ship cabins up to 17 days after passengers left ,1,"['17', 'days', 'way', 'unheard', 'someone', 'tell', 'miscalculated', 'carnival', 'japan', 'california', 'cdc', 'says', 'coronavirus', 'rna', 'found', 'princess', 'cruise', 'ship', 'cabins', '17', 'days', 'passengers', 'left']","['17', 'day', 'way', 'unheard', 'someon', 'tell', 'miscalcul', 'carniv', 'japan', 'california', 'cdc', 'say', 'coronaviru', 'rna', 'found', 'princess', 'cruis', 'ship', 'cabin', '17', 'day', 'passeng', 'left']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.2, 'surprise': 0.0, 'positive': 0.4, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.2, 'anticipation': 0.2}",neutral
this is very worrisome cdc says coronavirus rna found in princess cruise ship cabins up to 17 days after passengers left ,1,"['worrisome', 'cdc', 'says', 'coronavirus', 'rna', 'found', 'princess', 'cruise', 'ship', 'cabins', '17', 'days', 'passengers', 'left']","['worrisom', 'cdc', 'say', 'coronaviru', 'rna', 'found', 'princess', 'cruis', 'ship', 'cabin', '17', 'day', 'passeng', 'left']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.2, 'surprise': 0.0, 'positive': 0.4, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.2, 'anticipation': 0.2}",fear
 17 dagen cdc says coronavirus rna found in princess cruise ship cabins up to 17 days after passengers left ,1,"['17', 'dagen', 'cdc', 'says', 'coronavirus', 'rna', 'found', 'princess', 'cruise', 'ship', 'cabins', '17', 'days', 'passengers', 'left']","['17', 'dagen', 'cdc', 'say', 'coronaviru', 'rna', 'found', 'princess', 'cruis', 'ship', 'cabin', '17', 'day', 'passeng', 'left']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.2, 'surprise': 0.0, 'positive': 0.4, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.2, 'anticipation': 0.2}",neutral
 infected cruise had the virus alive for 17 days after last sail story below it s so much we dont this virus is scary cdc says coronavirus rna found in princess cruise ship cabins up to 17 days after passengers left ,1,"['infected', 'cruise', 'virus', 'alive', '17', 'days', 'last', 'sail', 'story', 'much', 'dont', 'virus', 'scary', 'cdc', 'says', 'coronavirus', 'rna', 'found', 'princess', 'cruise', 'ship', 'cabins', '17', 'days', 'passengers', 'left']","['infect', 'cruis', 'viru', 'aliv', '17', 'day', 'last', 'sail', 'stori', 'much', 'dont', 'viru', 'scari', 'cdc', 'say', 'coronaviru', 'rna', 'found', 'princess', 'cruis', 'ship', 'cabin', '17', 'day', 'passeng', 'left']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.18181818181818182, 'surprise': 0.0, 'positive': 0.2727272727272727, 'negative': 0.18181818181818182, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.18181818181818182, 'anticipation': 0.18181818181818182}",fear
 saw somewhere cdc says coronavirus rna found in princess cruise ship cabins up to 17 days after passengers left ,1,"['saw', 'somewhere', 'cdc', 'says', 'coronavirus', 'rna', 'found', 'princess', 'cruise', 'ship', 'cabins', '17', 'days', 'passengers', 'left']","['saw', 'somewher', 'cdc', 'say', 'coronaviru', 'rna', 'found', 'princess', 'cruis', 'ship', 'cabin', '17', 'day', 'passeng', 'left']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.2, 'surprise': 0.0, 'positive': 0.4, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.2, 'anticipation': 0.2}",neutral
 coronavirusfrance cdc says coronavirus rna found in princess cruise ship cabins up to 17 days after passengers left ,1,"['coronavirusfrance', 'cdc', 'says', 'coronavirus', 'rna', 'found', 'princess', 'cruise', 'ship', 'cabins', '17', 'days', 'passengers', 'left']","['coronavirusfr', 'cdc', 'say', 'coronaviru', 'rna', 'found', 'princess', 'cruis', 'ship', 'cabin', '17', 'day', 'passeng', 'left']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.2, 'surprise': 0.0, 'positive': 0.4, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.2, 'anticipation': 0.2}",neutral
coronavirus cdc says coronavirus rna found in princess cruise ship cabins up to 17 days after passengers left the coronavirus rna was found on surfaces of the princess cruise ship up to 17 days after passengers disembarked new research by the 17 ,1,"['coronavirus', 'cdc', 'says', 'coronavirus', 'rna', 'found', 'princess', 'cruise', 'ship', 'cabins', '17', 'days', 'passengers', 'left', 'coronavirus', 'rna', 'found', 'surfaces', 'princess', 'cruise', 'ship', '17', 'days', 'passengers', 'disembarked', 'new', 'research', '17']","['coronaviru', 'cdc', 'say', 'coronaviru', 'rna', 'found', 'princess', 'cruis', 'ship', 'cabin', '17', 'day', 'passeng', 'left', 'coronaviru', 'rna', 'found', 'surfac', 'princess', 'cruis', 'ship', '17', 'day', 'passeng', 'disembark', 'new', 'research', '17']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.2, 'surprise': 0.0, 'positive': 0.4, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.2, 'anticipation': 0.2}",neutral
but impotus would have us re open america by easter without accurate elimination of covid 19 across the nation cdc says coronavirus rna found in princess cruise ship cabins up to 17 days after passengers left ,1,"['impotus', 'would', 'us', 'open', 'america', 'easter', 'without', 'accurate', 'elimination', 'covid', '19', 'across', 'nation', 'cdc', 'says', 'coronavirus', 'rna', 'found', 'princess', 'cruise', 'ship', 'cabins', '17', 'days', 'passengers', 'left']","['impotu', 'would', 'us', 'open', 'america', 'easter', 'without', 'accur', 'elimin', 'covid', '19', 'across', 'nation', 'cdc', 'say', 'coronaviru', 'rna', 'found', 'princess', 'cruis', 'ship', 'cabin', '17', 'day', 'passeng', 'left']",0.0,"{'fear': 0.07692307692307693, 'anger': 0.07692307692307693, 'anticip': 0.0, 'trust': 0.23076923076923078, 'surprise': 0.0, 'positive': 0.23076923076923078, 'negative': 0.07692307692307693, 'sadness': 0.07692307692307693, 'disgust': 0.07692307692307693, 'joy': 0.07692307692307693, 'anticipation': 0.07692307692307693}",neutral
theresabernardo cdc says coronavirus rna found in princess cruise ship cabins up to 17 days after passengers left ,1,"['theresabernardo', 'cdc', 'says', 'coronavirus', 'rna', 'found', 'princess', 'cruise', 'ship', 'cabins', '17', 'days', 'passengers', 'left']","['theresabernardo', 'cdc', 'say', 'coronaviru', 'rna', 'found', 'princess', 'cruis', 'ship', 'cabin', '17', 'day', 'passeng', 'left']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.2, 'surprise': 0.0, 'positive': 0.4, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.2, 'anticipation': 0.2}",neutral
 covid19 cdc says coronavirus rna found in princess cruise ship cabins up to 17 days after passengers left ,1,"['covid19', 'cdc', 'says', 'coronavirus', 'rna', 'found', 'princess', 'cruise', 'ship', 'cabins', '17', 'days', 'passengers', 'left']","['covid19', 'cdc', 'say', 'coronaviru', 'rna', 'found', 'princess', 'cruis', 'ship', 'cabin', '17', 'day', 'passeng', 'left']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.2, 'surprise': 0.0, 'positive': 0.4, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.2, 'anticipation': 0.2}",neutral
f cdc says coronavirus rna found in princess cruise ship cabins up to 17 days after passengers left ,1,"['f', 'cdc', 'says', 'coronavirus', 'rna', 'found', 'princess', 'cruise', 'ship', 'cabins', '17', 'days', 'passengers', 'left']","['f', 'cdc', 'say', 'coronaviru', 'rna', 'found', 'princess', 'cruis', 'ship', 'cabin', '17', 'day', 'passeng', 'left']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.2, 'surprise': 0.0, 'positive': 0.4, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.2, 'anticipation': 0.2}",neutral
as we all know already in the east this virus stays active for a long time so do not underestimate its infection power cdc says coronavirus rna found in princess cruise ship cabins up to 17 days after passengers left ,1,"['know', 'already', 'east', 'virus', 'stays', 'active', 'long', 'time', 'underestimate', 'infection', 'power', 'cdc', 'says', 'coronavirus', 'rna', 'found', 'princess', 'cruise', 'ship', 'cabins', '17', 'days', 'passengers', 'left']","['know', 'alreadi', 'east', 'viru', 'stay', 'activ', 'long', 'time', 'underestim', 'infect', 'power', 'cdc', 'say', 'coronaviru', 'rna', 'found', 'princess', 'cruis', 'ship', 'cabin', '17', 'day', 'passeng', 'left']",0.0,"{'fear': 0.09090909090909091, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.09090909090909091, 'surprise': 0.09090909090909091, 'positive': 0.18181818181818182, 'negative': 0.18181818181818182, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.09090909090909091, 'anticipation': 0.2727272727272727}",neutral
cdc cdc says coronavirus rna found in princess cruise ship cabins up to 17 days after passengers left ,1,"['cdc', 'cdc', 'says', 'coronavirus', 'rna', 'found', 'princess', 'cruise', 'ship', 'cabins', '17', 'days', 'passengers', 'left']","['cdc', 'cdc', 'say', 'coronaviru', 'rna', 'found', 'princess', 'cruis', 'ship', 'cabin', '17', 'day', 'passeng', 'left']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.2, 'surprise': 0.0, 'positive': 0.4, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.2, 'anticipation': 0.2}",neutral
yikes cdc says coronavirus rna found in princess cruise ship cabins up to 17 days after passengers left covid19 coronavirus,1,"['yikes', 'cdc', 'says', 'coronavirus', 'rna', 'found', 'princess', 'cruise', 'ship', 'cabins', '17', 'days', 'passengers', 'left', 'covid19', 'coronavirus']","['yike', 'cdc', 'say', 'coronaviru', 'rna', 'found', 'princess', 'cruis', 'ship', 'cabin', '17', 'day', 'passeng', 'left', 'covid19', 'coronaviru']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.2, 'surprise': 0.0, 'positive': 0.4, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.2, 'anticipation': 0.2}",neutral
 the virus can live on surfaces for up to 17 days cdc says coronavirus rna found in princess cruise ship cabins up to 17 days after passengers left ,1,"['virus', 'live', 'surfaces', '17', 'days', 'cdc', 'says', 'coronavirus', 'rna', 'found', 'princess', 'cruise', 'ship', 'cabins', '17', 'days', 'passengers', 'left']","['viru', 'live', 'surfac', '17', 'day', 'cdc', 'say', 'coronaviru', 'rna', 'found', 'princess', 'cruis', 'ship', 'cabin', '17', 'day', 'passeng', 'left']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.16666666666666666, 'surprise': 0.0, 'positive': 0.3333333333333333, 'negative': 0.16666666666666666, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.16666666666666666, 'anticipation': 0.16666666666666666}",neutral
holy moly read this rt cdc says coronavirus rna found in princess cruise ship cabins up to 17 days after passengers left ,1,"['holy', 'moly', 'read', 'cdc', 'says', 'coronavirus', 'rna', 'found', 'princess', 'cruise', 'ship', 'cabins', '17', 'days', 'passengers', 'left']","['holi', 'moli', 'read', 'cdc', 'say', 'coronaviru', 'rna', 'found', 'princess', 'cruis', 'ship', 'cabin', '17', 'day', 'passeng', 'left']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.16666666666666666, 'surprise': 0.0, 'positive': 0.5, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.16666666666666666, 'anticipation': 0.16666666666666666}",neutral
nie ma wyj cia trzeba zamkn magazyny amazona cdc says coronavirus rna found in princess cruise ship cabins up to 17 days after passengers left ,1,"['nie', 'wyj', 'cia', 'trzeba', 'zamkn', 'magazyny', 'amazona', 'cdc', 'says', 'coronavirus', 'rna', 'found', 'princess', 'cruise', 'ship', 'cabins', '17', 'days', 'passengers', 'left']","['nie', 'wyj', 'cia', 'trzeba', 'zamkn', 'magazyni', 'amazona', 'cdc', 'say', 'coronaviru', 'rna', 'found', 'princess', 'cruis', 'ship', 'cabin', '17', 'day', 'passeng', 'left']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.2, 'surprise': 0.0, 'positive': 0.4, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.2, 'anticipation': 0.2}",neutral
us hospitals should prepare for 96 million coronavirus infections via ,1,"['us', 'hospitals', 'prepare', '96', 'million', 'coronavirus', 'infections', 'via']","['us', 'hospit', 'prepar', '96', 'million', 'coronaviru', 'infect', 'via']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.5, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 0.5}",approval
gutfeld on the media and the virus ,1,"['gutfeld', 'media', 'virus']","['gutfeld', 'media', 'viru']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 1.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
watch gutfeld on the media and the virus on youtube ,1,"['watch', 'gutfeld', 'media', 'virus', 'youtube']","['watch', 'gutfeld', 'media', 'viru', 'youtub']",0.0,"{'fear': 0.3333333333333333, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.3333333333333333, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'anticipation': 0.3333333333333333}",neutral
putrid leftist msm is truly the enemy of the people gutfeld on the media and the virus ,1,"['putrid', 'leftist', 'msm', 'truly', 'enemy', 'people', 'gutfeld', 'media', 'virus']","['putrid', 'leftist', 'msm', 'truli', 'enemi', 'peopl', 'gutfeld', 'media', 'viru']",0.0,"{'fear': 0.2, 'anger': 0.2, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.4, 'sadness': 0.0, 'disgust': 0.2, 'joy': 0.0}",neutral
aka wake up gutfeld on the media and the virus via ,1,"['aka', 'wake', 'gutfeld', 'media', 'virus', 'via']","['aka', 'wake', 'gutfeld', 'media', 'viru', 'via']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 1.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
 gutfeld on the media and the virus via fox news ,1,"['gutfeld', 'media', 'virus', 'via', 'fox', 'news']","['gutfeld', 'media', 'viru', 'via', 'fox', 'news']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 1.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
latest gutfeld on the media and the virus ,1,"['latest', 'gutfeld', 'media', 'virus']","['latest', 'gutfeld', 'media', 'viru']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 1.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
 featured gutfeld on the media and the virus ,1,"['featured', 'gutfeld', 'media', 'virus']","['featur', 'gutfeld', 'media', 'viru']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 1.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
the coronavirus is man made according to luc montagnier the man who discovered hiv gilmore health news wuhan or washington ,1,"['coronavirus', 'man', 'made', 'according', 'luc', 'montagnier', 'man', 'discovered', 'hiv', 'gilmore', 'health', 'news', 'wuhan', 'washington']","['coronaviru', 'man', 'made', 'accord', 'luc', 'montagni', 'man', 'discov', 'hiv', 'gilmor', 'health', 'news', 'wuhan', 'washington']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",realization
 the coronavirus is man made according to luc montagnier the man who discovered hiv ,1,"['coronavirus', 'man', 'made', 'according', 'luc', 'montagnier', 'man', 'discovered', 'hiv']","['coronaviru', 'man', 'made', 'accord', 'luc', 'montagni', 'man', 'discov', 'hiv']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
breaking now scientists confirm coronavirus man made contains pshuttle sn sequence proving laboratory origin ,1,"['breaking', 'scientists', 'confirm', 'coronavirus', 'man', 'made', 'contains', 'pshuttle', 'sn', 'sequence', 'proving', 'laboratory', 'origin']","['break', 'scientist', 'confirm', 'coronaviru', 'man', 'made', 'contain', 'pshuttl', 'sn', 'sequenc', 'prove', 'laboratori', 'origin']",0.0,"{'fear': 0.0, 'anger': 0.0, 'anticip': 0.0, 'trust': 0.0, 'surprise': 0.0, 'positive': 0.0, 'negative': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0}",neutral
